Cliente;Entidad;Destino;Cuenta;Fecha;Artículo;Descripción;Inicio;Cantidad;Nueva;Costo;Anterior2;Cantidad3;Nueva4;Usuario;Cantidad Final;Precio;Mes ;Año
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;05/07/2017;424564935;MECHA EZETA WIDIA BOSCH 10 x 110 MM;358;-2;356; 20,07 ; 7.185,06 ;-40,14 ; 7.144,92 ;TBS4081;2; 46,56 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;22/07/2017;424564935;MECHA EZETA WIDIA BOSCH 10 x 110 MM;224;-2;222; 20,07 ; 4.495,68 ;-40,14 ; 4.455,54 ;TBS4081;2; 46,56 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;23/07/2017;424564935;MECHA EZETA WIDIA BOSCH 10 x 110 MM;215;-1;214; 20,07 ; 4.315,05 ;-20,07 ; 4.294,98 ;TBS4081;1; 23,28 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;29/07/2017;424564935;MECHA EZETA WIDIA BOSCH 10 x 110 MM;151;-2;149; 20,07 ; 3.030,57 ;-40,14 ; 2.990,43 ;TBS4081;2; 46,56 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;02/07/2017;424560978;MECHA EZETA WIDIA BOSCH  8 x 460 MM;748;-100;648; 1,54 ; 1.151,92 ;-154,00 ; 997,92 ;tbs4081;100; 178,64 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002001;08/07/2017;424562201;MENSULA DOBLE ECO BLANCA 170 MM;1800;-24;1776; 2,25 ; 4.050,00 ;-54,00 ; 3.996,00 ;TBS4081;24; 62,64 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002001;18/07/2017;424562201;MENSULA DOBLE ECO BLANCA 170 MM;1728;-24;1704; 2,25 ; 3.888,00 ;-54,00 ; 3.834,00 ;RBR5929;24; 62,64 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002001;27/07/2017;424562201;MENSULA DOBLE ECO BLANCA 170 MM;3348;-12;3336; 2,25 ; 7.533,00 ;-27,00 ; 7.506,00 ;RBR5929;12; 31,32 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;08/07/2017;424560056;MENSULA DOBLE ECO BLANCA 270 MM;5;-5;0; 39,33 ; 196,65 ;-196,65 ; -   ;TBS4081;5; 228,11 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;12/07/2017;424560056;MENSULA DOBLE ECO BLANCA 270 MM;4;-4;0; 39,33 ; 157,32 ;-157,32 ; -   ;TBS4081;4; 182,49 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;15/07/2017;424560056;MENSULA DOBLE ECO BLANCA 270 MM;1;-1;0; 39,33 ; 39,33 ;-39,33 ; -   ;TBS4081;1; 45,62 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;02/07/2017;424561778;MENSULA DOBLE ECO BLANCA 370 MM;300;-300;0; 1,29 ; 387,00 ;-387,00 ; -   ;tbs4081;300; 448,92 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;05/07/2017;424561778;MENSULA DOBLE ECO BLANCA 370 MM;28900;-500;28400; 1,29 ; 37.281,00 ;-645,00 ; 36.636,00 ;TBS4081;500; 748,20 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;15/07/2017;424561778;MENSULA DOBLE ECO BLANCA 370 MM;20500;-100;20400; 1,29 ; 26.445,00 ;-129,00 ; 26.316,00 ;TBS4081;100; 149,64 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;20/07/2017;424561778;MENSULA DOBLE ECO BLANCA 370 MM;15300;-300;15000; 1,29 ; 19.737,00 ;-387,00 ; 19.350,00 ;TBS4081;300; 448,92 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;29/07/2017;424561778;MENSULA DOBLE ECO BLANCA 370 MM;4800;-300;4500; 1,29 ; 6.192,00 ;-387,00 ; 5.805,00 ;TBS4081;300; 448,92 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;05/07/2017;424561963;MECHA EZETA WIDIA BOSCH 12 x 160 MM;441;-2;439; 88,12 ; 38.860,92 ;-176,24 ; 38.684,68 ;TBS4081;2; 204,44 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;08/07/2017;424561963;MECHA EZETA WIDIA BOSCH 12 x 160 MM;382;-1;381; 88,12 ; 33.661,84 ;-88,12 ; 33.573,72 ;TBS4081;1; 102,22 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;12/07/2017;424561963;MECHA EZETA WIDIA BOSCH 12 x 160 MM;286;-2;284; 88,12 ; 25.202,32 ;-176,24 ; 25.026,08 ;TBS4081;2; 204,44 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;17/07/2017;424561963;MECHA EZETA WIDIA BOSCH 12 x 160 MM;157;-1;156; 88,12 ; 13.834,84 ;-88,12 ; 13.746,72 ;TBS4081;1; 102,22 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002005;20/07/2017;424561963;MECHA EZETA WIDIA BOSCH 12 x 160 MM;109;-2;107; 88,12 ; 9.605,08 ;-176,24 ; 9.428,84 ;TBS4081;2; 204,44 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002009;02/07/2017;424561178;MENSULA DOBLE ALUM   170 MM;4;-4;0; 7,46 ; 29,84 ;-29,84 ; -   ;tbs4081;4; 34,61 ;julio;2017
Hermanos Ruiz;10237;Distribuidora Márquez;50002009;17/07/2017;424561178;MENSULA DOBLE ALUM   170 MM;3;-3;0; 7,46 ; 22,38 ;-22,38 ; -   ;TBS4081;3; 25,96 ;julio;2017
Casa Constructora América;10237;Distribuidora Márquez;50002013;04/07/2017;413062573;MENSULA DOBLE ALUM   370 MM;21;-4;17; 1.989,58 ; 41.781,18 ;-7.958,32 ; 33.822,86 ;mmm6243;4; 9.231,65 ;julio;2017
Casa Constructora América;10237;Distribuidora Márquez;50002013;04/07/2017;413062561;MENSULA DOBLE ALUM   470 MM;10;-3;7; 2.173,50 ; 21.735,00 ;-6.520,50 ; 15.214,50 ;mmm6243;3; 7.563,78 ;julio;2017
Casa Constructora América;10237;Distribuidora Márquez;50002013;20/07/2017;413062561;MENSULA DOBLE ALUM   470 MM;28;-2;26; 2.173,50 ; 60.858,00 ;-4.347,00 ; 56.511,00 ;mmm6243;2; 5.042,52 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;10237;06/07/2017;450803363;PALANQ  LAMINADA 1010 101.60 MM;5;-1;4; 68,04 ; 340,20 ;-68,04 ; 272,16 ;INTFZ;1; 78,93 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450804355;BROCA MANUAL UR14 1/4;85;-16;69; 4,19 ; 356,15 ;-67,04 ; 289,11 ;INTFZ;16; 77,77 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;23/07/2017;450814578;MAQ HORMIGONERA C/MOTOR;3;-2;1; 136,43 ; 409,29 ;-272,86 ; 136,43 ;INTFZ;2; 316,52 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;14/07/2017;450810555;GUANTE LATEX P/CORTO  9 1/2;6;-1;5; 36,90 ; 221,40 ;-36,90 ; 184,50 ;INTFZ;1; 42,80 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;16/07/2017;450802235;LIJA AA FENOB G. 60   120 x 45000;4;-2;2; 201,83 ; 807,32 ;-403,66 ; 403,66 ;INTFZ;2; 468,25 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;23/07/2017;450802235;LIJA AA FENOB G. 60   120 x 45000;2;-2;0; 201,83 ; 403,66 ;-403,66 ; -   ;INTFZ;2; 468,25 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;08/07/2017;450813587;BIS FICHA P/SOLD REF 100-33-8 x 2.5;8;-1;7; 328,30 ; 2.626,40 ;-328,30 ; 2.298,10 ;INTFZ;1; 380,83 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450813094;REGADERA PLAST 10 LT RTO-FLOR;31;-2;29; 19,81 ; 614,11 ;-39,62 ; 574,49 ;INTFZ;2; 45,96 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;19/07/2017;450801724;MACHO URANGA A/ALEADO BSPT 1/8 x 28;10;-1;9; 325,18 ; 3.251,80 ;-325,18 ; 2.926,62 ;INTFZ;1; 377,21 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;31/07/2017;450800252;LIJA AA COLORADO RUBI G.180 FIN;7;-1;6; 60,85 ; 425,95 ;-60,85 ; 365,10 ;INTFZ;1; 70,59 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450802711;ABRAZ A/INOXIDABLE 5506 12 - 16 MM;80;-3;77; 3,11 ; 248,80 ;-9,33 ; 239,47 ;INTFZ;3; 10,82 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450803571;MECHA EZETA COLA CONICA 24.25 MM;11;-1;10; 77,63 ; 853,93 ;-77,63 ; 776,30 ;INTFZ;1; 90,05 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;23/07/2017;450813378;PITON S/TOPE CERRADO P/TACO 12 x 20;38;-2;36; 195,87 ; 7.443,06 ;-391,74 ; 7.051,32 ;INTFZ;2; 454,42 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;11/07/2017;450801725;ENROLLADOR REGADOR C/RUEDA;4;-1;3; 318,31 ; 1.273,24 ;-318,31 ; 954,93 ;INTFZ;1; 369,24 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;19/07/2017;450817150;TOR P/MECHA C/FIJAD-PHIL 10 x 1 1/2;239;-12;227; 3,19 ; 762,41 ;-38,28 ; 724,13 ;INTFZ;12; 44,40 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;13/07/2017;450803779;TOR P/MECHA C/FIJAD-PHIL 10 x 1;22;-1;21; 4,02 ; 88,44 ;-4,02 ; 84,42 ;INTFZ;1; 4,66 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450814624;ABRAZ AMERICANA 3009    90 - 105 MM;45;-1;44; 40,39 ; 1.817,55 ;-40,39 ; 1.777,16 ;INTFZ;1; 46,85 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450810845;ABRAZ AMERICANA 3006    60 -  75 MM;33;-2;31; 31,26 ; 1.031,58 ;-62,52 ; 969,06 ;INTFZ;2; 72,52 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450810845;ABRAZ AMERICANA 3006    60 -  75 MM;73;-4;69; 31,26 ; 2.281,98 ;-125,04 ; 2.156,94 ;INTFZ;4; 145,05 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;05/07/2017;450812128;CORREA SECCION A N.43;16;-1;15; 432,71 ; 6.923,36 ;-432,71 ; 6.490,65 ;INTFZ;1; 501,94 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450812955;MECHA EZETA COLA CONICA 27.00 MM;29;-1;28; 35,73 ; 1.036,17 ;-35,73 ; 1.000,44 ;INTFZ;1; 41,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;25/07/2017;450818406;ABRAZ A/INOXIDABLE 5510 14 - 22 MM;52;-5;47; 21,35 ; 1.110,20 ;-106,75 ; 1.003,45 ;INTFZ;5; 123,83 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;20/07/2017;450814124;ABRAZ AMERICANA 3005    45 -  60 MM;22;-1;21; 75,88 ; 1.669,36 ;-75,88 ; 1.593,48 ;INTFZ;1; 88,02 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;06/07/2017;450800232;TENDEDERO PIE PLEG 7 V ALAMB C/ALAS;43;-2;41; 15,62 ; 671,66 ;-31,24 ; 640,42 ;INTFZ;2; 36,24 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;13/07/2017;450811256;CABLE CORDON  2.5 MM 1 x 19;407;-1;406; 4,15 ; 1.689,05 ;-4,15 ; 1.684,90 ;INTFZ;1; 4,81 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;20/07/2017;450811257;TENDEDERO ABANICO VERTICAL;233;-2;231; 4,66 ; 1.085,78 ;-9,32 ; 1.076,46 ;INTFZ;2; 10,81 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;11/07/2017;450804624;MECHA EZETA COLA CONICA 31.75 MM;7;-1;6; 97,70 ; 683,90 ;-97,70 ; 586,20 ;INTFZ;1; 113,33 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;12/07/2017;450810865;TENDEDERO PIE PLEG 7 V ALAMB SIMPLE;24;-1;23; 57,96 ; 1.391,04 ;-57,96 ; 1.333,08 ;INTFZ;1; 67,23 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;05/07/2017;450818379;MENSULA DOBLE BLANCA 370 MM;34;-1;33; 955,00 ; 32.470,00 ;-955,00 ; 31.515,00 ;INTFZ;1; 1.107,80 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;13/07/2017;450813315;TENDEDERO ABANICO LATERAL;82;-1;81; 141,80 ; 11.627,60 ;-141,80 ; 11.485,80 ;INTFZ;1; 164,49 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;05/07/2017;450812412;CORREA SECCION A N.49;60;-1;59; 35,73 ; 2.143,80 ;-35,73 ; 2.108,07 ;INTFZ;1; 41,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;12/07/2017;450812412;CORREA SECCION A N.49;53;-1;52; 35,73 ; 1.893,69 ;-35,73 ; 1.857,96 ;INTFZ;1; 41,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;16/07/2017;450812412;CORREA SECCION A N.49;51;-1;50; 35,73 ; 1.822,23 ;-35,73 ; 1.786,50 ;INTFZ;1; 41,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450812412;CORREA SECCION A N.49;50;-1;49; 35,73 ; 1.786,50 ;-35,73 ; 1.750,77 ;INTFZ;1; 41,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450811659;MECHA EZETA COLA CONICA 38.00 MM;30;-1;29; 36,57 ; 1.097,10 ;-36,57 ; 1.060,53 ;INTFZ;1; 42,42 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;21/07/2017;450811659;MECHA EZETA COLA CONICA 38.00 MM;25;-1;24; 36,57 ; 914,25 ;-36,57 ; 877,68 ;INTFZ;1; 42,42 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;20/07/2017;450813807;MECHA EZETA COLA CONICA 35.50 MM;3;-1;2; 21,67 ; 65,01 ;-21,67 ; 43,34 ;INTFZ;1; 25,14 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;28/07/2017;450803970;CABO P/PICO 0.90 MT;63;-1;62; 23,97 ; 1.510,11 ;-23,97 ; 1.486,14 ;INTFZ;1; 27,81 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;05/07/2017;450812068;RIEL DOBLE BLANCO 2.00 MT;42;-1;41; 122,13 ; 5.129,46 ;-122,13 ; 5.007,33 ;INTFZ;1; 141,67 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;05/07/2017;450812068;RIEL DOBLE BLANCO 2.00 MT;41;-1;40; 122,13 ; 5.007,33 ;-122,13 ; 4.885,20 ;INTFZ;1; 141,67 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;16/07/2017;450812068;RIEL DOBLE BLANCO 2.00 MT;29;-2;27; 122,13 ; 3.541,77 ;-244,26 ; 3.297,51 ;INTFZ;2; 283,34 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;13/07/2017;450819437;ABRAZ A/INOXIDABLE 5508 13 - 19 MM;235;-1;234; 21,28 ; 5.000,80 ;-21,28 ; 4.979,52 ;INTFZ;1; 24,68 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;23/07/2017;450812965;BALDE PLAST ALBAÃ‘IL MAGER MJA INY;241;-8;233; 21,95 ; 5.289,95 ;-175,60 ; 5.114,35 ;INTFZ;8; 203,70 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;31/07/2017;450812965;BALDE PLAST ALBAÃ‘IL MAGER MJA INY;210;-2;208; 21,95 ; 4.609,50 ;-43,90 ; 4.565,60 ;INTFZ;2; 50,92 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450813071;MECHA EZETA COLA CONICA 39.75 MM;134;-1;133; 29,70 ; 3.979,80 ;-29,70 ; 3.950,10 ;INTFZ;1; 34,45 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;13/07/2017;450813635;MECHA EZETA COLA CONICA 41.00 MM;187;-1;186; 35,19 ; 6.580,53 ;-35,19 ; 6.545,34 ;INTFZ;1; 40,82 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;17/07/2017;450812670;MECHA EZETA COLA CONICA 42.00 MM;62;-1;61; 44,09 ; 2.733,58 ;-44,09 ; 2.689,49 ;INTFZ;1; 51,14 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;04/07/2017;450812451;MECHA EZETA COLA CONICA 42.25 MM;377;-1;376; 39,33 ; 14.827,41 ;-39,33 ; 14.788,08 ;INTFZ;1; 45,62 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;14/07/2017;450812451;MECHA EZETA COLA CONICA 42.25 MM;309;-3;306; 39,33 ; 12.152,97 ;-117,99 ; 12.034,98 ;INTFZ;3; 136,87 ;julio;2017
Tienda Orizaba;10237;Distribuidora Márquez;50002008;14/07/2017;450812451;MECHA EZETA COLA CONICA 42.25 MM;306;-3;303; 39,33 ; 12.034,98 ;-117,99 ; 11.916,99 ;INTFZ;3; 136,87 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;51303079;05/07/2017;424580251;MENSULA DOBLE NEGRA  470 MM;32;-1;31; 12,03 ; 384,96 ;-12,03 ; 372,93 ;jnm6663;1; 13,95 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;51303079;06/07/2017;424580251;MENSULA DOBLE NEGRA  470 MM;15;-1;14; 12,03 ; 180,45 ;-12,03 ; 168,42 ;jnm6663;1; 13,95 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;51303079;05/07/2017;424581721;ALAMB REC NEGRO N.12 2.64 MM;27;-1;26; 3,36 ; 90,72 ;-3,36 ; 87,36 ;jnm6663;1; 3,90 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002006;05/07/2017;424591594;ALAMB REC NEGRO N.14 2.03 MM;26;-1;25; 5,80 ; 150,80 ;-5,80 ; 145,00 ;jnm6663;1; 6,73 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002006;15/07/2017;424591982;ALAMB REC NEGRO N. 9 3.66 MM;22;-2;20; 6,85 ; 150,70 ;-13,70 ; 137,00 ;lfb12066;2; 15,89 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002006;15/07/2017;424591980;ALAMB REC NEGRO N.13 2.33 MM;22;-2;20; 7,81 ; 171,82 ;-15,62 ; 156,20 ;lfb12066;2; 18,12 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002005;07/07/2017;424572687;GUANTE LATEX P/CORTO 10;5;-1;4; 2.099,78 ; 10.498,90 ;-2.099,78 ; 8.399,12 ;SFP7620;1; 2.435,74 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;01/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;22;-2;20; 32,23 ; 709,06 ;-64,46 ; 644,60 ;mal7351;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;01/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;20;-1;19; 32,23 ; 644,60 ;-32,23 ; 612,37 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;02/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;29;-1;28; 32,23 ; 934,67 ;-32,23 ; 902,44 ;ABM9352;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;03/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;38;-2;36; 32,23 ; 1.224,74 ;-64,46 ; 1.160,28 ;MAL7351;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;05/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;38;-1;37; 32,23 ; 1.224,74 ;-32,23 ; 1.192,51 ;jnm6663;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;05/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;37;-2;35; 32,23 ; 1.192,51 ;-64,46 ; 1.128,05 ;jnm6663;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;06/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;35;-1;34; 32,23 ; 1.128,05 ;-32,23 ; 1.095,82 ;lvl5489;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;06/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;44;-2;42; 32,23 ; 1.418,12 ;-64,46 ; 1.353,66 ;jnm6663;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;07/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;47;-4;43; 32,23 ; 1.514,81 ;-128,92 ; 1.385,89 ;fgc7371;4; 149,55 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;08/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;16;-1;15; 32,23 ; 515,68 ;-32,23 ; 483,45 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;10/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;45;-2;43; 32,23 ; 1.450,35 ;-64,46 ; 1.385,89 ;jnm6663;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;11/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;21;-1;20; 32,23 ; 676,83 ;-32,23 ; 644,60 ;mal7351;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;11/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;25;-2;23; 32,23 ; 805,75 ;-64,46 ; 741,29 ;fgc7371;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;12/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;23;-1;22; 32,23 ; 741,29 ;-32,23 ; 709,06 ;abm9352;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;13/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;42;-1;41; 32,23 ; 1.353,66 ;-32,23 ; 1.321,43 ;uvv8588;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;13/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;41;-1;40; 32,23 ; 1.321,43 ;-32,23 ; 1.289,20 ;jnm6663;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;15/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;14;-1;13; 32,23 ; 451,22 ;-32,23 ; 418,99 ;mal7351;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;16/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;28;-1;27; 32,23 ; 902,44 ;-32,23 ; 870,21 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;18/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;19;-1;18; 32,23 ; 612,37 ;-32,23 ; 580,14 ;abm9352;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;18/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;18;-1;17; 32,23 ; 580,14 ;-32,23 ; 547,91 ;abm9352;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;20/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;33;-2;31; 32,23 ; 1.063,59 ;-64,46 ; 999,13 ;jnm6663;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;22/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;35;-1;34; 32,23 ; 1.128,05 ;-32,23 ; 1.095,82 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;24/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;25;-1;24; 32,23 ; 805,75 ;-32,23 ; 773,52 ;abm9352;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;24/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;24;-3;21; 32,23 ; 773,52 ;-96,69 ; 676,83 ;fgc7371;3; 112,16 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;24/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;20;-1;19; 32,23 ; 644,60 ;-32,23 ; 612,37 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;25/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;19;-1;18; 32,23 ; 612,37 ;-32,23 ; 580,14 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;25/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;18;-1;17; 32,23 ; 580,14 ;-32,23 ; 547,91 ;fgc7371;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;25/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;21;-1;20; 32,23 ; 676,83 ;-32,23 ; 644,60 ;jnm6663;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;29/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;37;-2;35; 32,23 ; 1.192,51 ;-64,46 ; 1.128,05 ;jnm6663;2; 74,77 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;29/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;28;-1;27; 32,23 ; 902,44 ;-32,23 ; 870,21 ;jnm6663;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;31/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;27;-1;26; 32,23 ; 870,21 ;-32,23 ; 837,98 ;mal7351;1; 37,39 ;julio;2017
Comercializadora Mario;10237;Distribuidora Márquez;50002011;31/07/2017;424570634;ALAMB REC NEGRO N.19 1.02 MM;36;-1;35; 32,23 ; 1.160,28 ;-32,23 ; 1.128,05 ;jnm6663;1; 37,39 ;julio;2017
